year,title
2020,Recurrent Follicular Dendritic Cell Sarcoma of the Parotid Gland Imaged with 18F-FDG PET/CT.
2018,"The Effects of a Take-Home Educational Video on Patient Knowledge Retention, Anxiety, Satisfaction, and Provider Time."
2019,Promoting Excellence in Symptom Management Case Series: Case Study: A New Intervention for Rapid End-of-Life Symptom Control in the Home Setting.
2019,"Aspirin, Colorectal Cancer, and Cause of Death: A Complex Landscape."
2019,Reply to K.R. Hoffman.
2019,How Does One Decide Which Tyrosine Kinase Inhibitor To Use for the Initial Treatment of Chronic-Phase Chronic Myeloid Leukemia?
2019,Reply to M. Løberg et al.
2018,"Immunochemotherapy, the New Standard of Care for Primary CNS Lymphoma: However, Which One?"
2018,Genomic Assays and Individualized Treatment of Ductal Carcinoma In Situ in the Era of Value-Based Cancer Care.
2018,Reply to M.C. Chamberlain.
2018,The characteristics of antibodies of mice immunized by human unconventional myosin 1c.
2018,Redistribution of DNA loop domains in human lymphocytes under blast transformation with interleukin 2.
2020,Reconstruction with iliac pedestal cup and proximal femur tumor prosthesis after wide resection of chondrosarcoma - 10-year follow-up results.
2020,"Characterization, survival analysis, and expression of IGFR in tumor samples from patients diagnosed with Ewing family tumors treated at the Barretos Cancer Hospital."
2018,"[Professor <i>SHI Yin</i>'s experience of staging, classification and sorting method for polycystic ovary syndrome]."
2018,[The &quot;regulating conception-governor vessel&quot; acupuncture method for infertility of polycystic ovarian syndrome].
2018,[Flying needling therapy combined with clomiphene for ovulation failure in polycystic ovary syndrome:a randomized controlled trial].
2018,[Impacts of electroacupucnture at Zusanli (ST 36) and Feishu (BL 13) on the postoperative inflammatory reaction and pulmonary complications in senile patients after radical resection of pulmonary carcinoma].
2019,DNA methylation landscape of hepatoblastomas reveals arrest at early stages of liver differentiation and cancer-related alterations.
2020,Oncolytic adenoviruses as a therapeutic approach for osteosarcoma: A new hope.
2020,Extrinsic local regression on manifold-valued data.
2019,Diet and Other Lifestyle Factors Associated with Prostate Cancer Differ Between the German and Italian Region of Switzerland.
2018,The combined effect of thermal and chemotherapy on HeLa cells using magnetically actuated smart textured fibrous system.
2019,Synchronous Breast Cancer and Gallbladder Diseases-A Chromosomal Analysis: A Pilot Study at a Tertiary Care Centre.
2019,Comparison of the Short-Term Outcomes of Laparoscopic and Open Resections for Colorectal Cancer in Patients with a History of Prior Median Laparotomy.
2019,Pulmonary Function After Lobectomy: Video-Assisted Thoracoscopic Surgery Versus Muscle-Sparing Mini-thoracotomy.
2019,Technical Feasibility and Short-Term Outcome of Intracorporeal Hand-Sewn Esophagojejunostomy After Laparoscopic Total Gastrectomy: Our Experience.
2019,Using of Ileucecal Interposition as a Neo-stomach in Dogs with Total Gastrectomy (Presentation of a Novel Technique).
2020,Temporal Prediction of Future State Occupation in a Multistate Model from High-Dimensional Baseline Covariates via Pseudo-Value Regression.
2019,Comparing assessment frameworks for cancer drugs between Canada and Europe: What can we learn from the differences?
2017,Durability of Sirolimus for Lymphangioleiomyomatosis.
2020,Metachronous Synchronous Sternal and Colonic Metastasis with Asymptomatic Colo-colic Fistula from Carcinoma Ovary Rare Presentation of Ovarian Cancer.
2020,Molecular Landscape and Treatment Options for Patients with Metastatic Colorectal Cancer.
2020,Long-Term Functional and Oncological Outcomes Following Intersphincteric Resection for Low Rectal Cancers.
2020,Fewer Circulating Natural Killer Cells 28 Days After Double Cord Blood Transplantation Predicts Inferior Survival and IL-15 Response.
2017,A rare case of aneurymal bone cyst of cuboid bone in a 10-year-old girl.
2017,Aneurysmal bone cystic lesions: value of genomic studies.
2017,Treatment outcome in 60 children with pathological fractures of the humerus caused by juvenile or aneurysmal bone cysts.
2017,Multidisciplinary approach to osteosarcoma.
2020,BENIGN PROSTATIC HYPERPLASIA AND PROSTATE CANCER IN AFRICANS AND AFRICANS IN THE DIASPORA.
2020,"MANAGEMENT OF PROSTATE CANCER IN ACCRA, GHANA."
2020,PREVALENCE OF BENIGN PROSTATIC HYPERPLASIA AND PROSTATE CANCER IN AFRICANS AND AFRICANS IN THE DIASPORA.
2020,"Care of cancer patients with liver and bone metastases - the place of pharmaceutical care in a balanced plan, focused on the patient's needs and goals."
2020,"Pain, acceptance of illness, adjustment to life with cancer and coping strategies in prostate cancer patients."
2020,Updated analysis of vitamin D receptor gene FokI polymorphism and prostate cancer susceptibility.
2020,Intensive rehabilitation as an independent determinant of better outcome in patients with lung tumors treated by thoracic surgery.
2020,Retrospective evaluation of histopathological examinations in invasive ductal breast cancer of no special type: an analysis of 691 patients.
2020,Application of artificial neural networks for predicting presence of non-sentinel lymph node metastases in breast cancer patients with positive sentinel lymph node biopsies.
2020,Investigation of clinicopathological parameters in emergency colorectal cancer surgery: a study of 67 patients.
2020,Immunohistochemical features and staging of early gastric cancer.
2020,Preoperative immunonutrition regulates tumor infiltrative lymphocytes and increases tumor angiogenesis in gastric cancer patients.
2020,Stem cell factor in the serum of patients with esophageal cancer in relation to its histological types.
2020,Investigation of platinum nanoparticle properties against U87 glioblastoma multiforme.
2020,"Expression of multidrug resistance protein P-glycoprotein in correlation with markers of hypoxia (HIF-1α, EPO, EPO-R) in invasive breast cancer with metastasis to lymph nodes."
2020,Prognostic implications of phosphatidylinositol 3-kinase/AKT signaling pathway activation in gastric carcinomas.
2018,[Genetic analysis of a family with Von Hippel-Lindau syndrome].
2018,[From tumour to tumour: Metastasis of invasive ductal breast carcinoma to chromophobe renal cell carcinoma].
2018,Lymphoepithelioma-like carcinoma of the urinary bladder: A case report.
2018,[Pseudomyogenic hemangioendothelioma in the upper limb: A case report and literature review].
2018,A case of multifocal medulloblastoma in an adult patient.
2018,[Protocol for the study of bone tumours and standardization of pathology reports].
2018,[The value of alpha-methylacyl-CoA racemase expression in the progression of colonic carcinoma].
2020,Management of peritoneal surface malignancies in laparoscopic era: a concise review.
2020,Can pancreatic cancer behavior be predicted based on computed tomography measurements of fat and muscle mass?
2020,Modeling cancer rearrangement landscapes.
2019,A randomised trial comparing pain and ease of use of two different stabilising forceps for insertion of intrauterine contraception.
2020,Accountable care organizations and prostate cancer care.
2020,Artificial Optogenetic TRN Stimulation of <i>C. elegans</i>.
2020,Chemical probes and inhibitors of bromodomains outside the BET family.
2019,Regulation of stressed-induced cell death by the Bcl-2 family of apoptotic proteins.
2018,Simpson's paradox in the integrated discrimination improvement.
2018,An Interesting Case of Oral Inverted Ductal Papilloma.
2018,A case report of an unusual presentation of a keratocystic odontogenic tumour in the anterior mandible.
2018,Vascular Lesions of the Head and Oral Cavity – Diagnosis and Management.
2018,Primary Extranodal Non-Hodgkin Lymphoma in the Infra-Orbital Region – A Diagnostic Challenge.
2020,Ataxia-Telangiectasia Mutated Kinase: Role in Myocardial Remodeling.
2020,MWPCR: Multiscale Weighted Principal Component Regression for High-dimensional Prediction.
2020,How are lung cancer risk perceptions and cigarette smoking related?-testing an accuracy hypothesis.
2020,Identifying Factors That Influence Physicians' Recommendations for Dialysis and Conservative Management in Indonesia.
2020,The Potential Contribution of BRCA Mutations to Early Onset and Familial Breast Cancer in Uzbekistan.
2020,Association of rs2294008 and rs9297976 Polymorphisms in PSCA Gene with Gastric Cancer Susceptibility in Uzbekistan.
2019,"AKR7A3 suppresses tumorigenicity and chemoresistance in hepatocellular carcinoma through attenuation of ERK, c-Jun and NF-κB signaling pathways."
2019,A pilot study evaluating concordance between blood-based and patient-matched tumor molecular testing within pancreatic cancer patients participating in the Know Your Tumor (KYT) initiative.
2019,ERpS294 is a biomarker of ligand or mutational ERα activation and a breast cancer target for CDK2 inhibition.
2020,SUCCESSFUL TREATMENT OF A SOLITARY SKULL METASTASIS IN A CHILD WITH WILMS' TUMOR.
2020,Medullary colonic carcinoma with microsatellite instability has lower survival compared with conventional colonic adenocarcinoma with microsatellite instability.
2018,[Suspicion Index: Psychiatric Manifestations of NMDAR Encephalitis in Paediatric Patients].
2018,Association Between Religion and Suicidal Behaviors in Cancer Patients.
2018,Detection of Early-Stage Oral Cancer Lesions: A Survey of California Dental Hygienists.
2017,Pituitary Abscess with Unusual Clinical Course
2017,Diagnostic Value of Fine Needle Aspiration Cytology for Breast Tumors
2017,Use of Alternative and Complementary Medicine in Patients with Malignant Diseases in High-Volume Cancer Center and Future Aspects
2017,RECURRENT MYXOMA ARISING FROM MULTIPLE CARDIACCHAMBERS WITH SYSTEMIC EMBOLIZATION:A CASE REPORT.
2020,Effect of Low Dose Remifentanil on Postoperative Pain Relief and Heart Rate Variability in Post-Anaesthesia Care Unit.
2020,Biomarkers for Prostate Biopsy and Risk Stratification of Newly Diagnosed Prostate Cancer Patients.
2020,Chirality Controls Reaction-Diffusion of Nanoparticles for Inhibiting Cancer Cells.
2020,"Effect of pneumatic compression therapy on lymph movement in lymphedema-affected extremities, as assessed by near-infrared fluorescence lymphatic imaging."
2020,Insomnia symptoms as a risk factor for cessation failure following smoking treatment.
2020,"Sexual Orientation, Gender, and Environmental Injustice: Unequal Carcinogenic Air Pollution Risks in Greater Houston."
2019,Recent advances in the management of pediatric acute lymphoblastic leukemia.
2018,Preclinical Evaluation of Safety of Fucoidan Extracts From Undaria pinnatifida and Fucus vesiculosus for Use in Cancer Treatment.
2019,Refractory Choriocarcinoma: Complete Response With Oral Etoposide.
2019,Project ECHO: A Telementoring Program for Cervical Cancer Prevention and Treatment in Low-Resource Settings.
2019,Secondary Prevention of Cervical Cancer: ASCO Resource-Stratified Clinical Practice Guideline.
2019,"Pediatric Hodgkin Lymphoma Treated at Cancer Institute, Chennai, India: Long-Term Outcome."
2019,Use of Palliative Cisplatinum for Advanced Cervical Cancer in a Resource-Poor Setting: A Case Series From Kenya.
2019,"Awareness and Perception About Cancer Among the Public in Chennai, India."
2019,Neoadjuvant Chemotherapy With Capecitabine Plus Cisplatin in Patients With Locally Advanced Nasopharyngeal Cancer: Case Series Study.
2019,Patient Navigation to Improve Access to Breast Cancer Care in Brazil.
2019,"Comparison Study Between Scalpel and Electrocautery, in Causation of Seroma After Modified Radical Mastectomy."
